Column_Index,Column_Type,Column_End_Level,Timestamp,SMA10,SMA20,ADX,ADX_Check,SMA_Check,Trendline_Break,Higher_High,Trendline_or_HigherHigh,Double_Bottom,Entry_Signal,Timestamp_Readable
945,O,66621.0,1772121600,66792.35,66077.98,30.79,True,True,False,True,True,True,True,2026-02-26 16:00:00
946,X,67557.0,1772132400,67107.95,66052.48,28.94,True,True,True,False,True,True,True,2026-02-26 19:00:00
947,O,67197.5,1772150400,67426.1,66030.2,26.31,True,True,True,False,True,False,False,2026-02-27 00:00:00
948,X,67903.5,1772179200,67629.7,65996.5,23.99,True,True,False,True,True,False,False,2026-02-27 08:00:00
949,O,65913.0,1772193600,67735.55,66072.5,20.53,True,True,False,True,True,True,True,2026-02-27 12:00:00
950,X,66247.5,1772197200,67430.35,66065.82,18.77,False,False,False,False,False,False,False,2026-02-27 13:00:00
951,O,65291.0,1772215200,67163.6,66116.4,17.63,False,False,False,False,False,False,False,2026-02-27 18:00:00
952,X,65843.0,1772233200,66893.95,66162.7,18.37,False,False,False,False,False,False,False,2026-02-27 23:00:00
953,O,63179.5,1772258400,66431.3,66168.0,20.74,True,False,False,False,False,False,False,2026-02-28 06:00:00
954,X,63796.5,1772262000,65954.95,66189.68,20.63,True,False,False,False,False,False,False,2026-02-28 07:00:00
955,O,63446.5,1772265600,65637.5,66214.93,20.52,True,False,False,False,False,False,False,2026-02-28 08:00:00
956,X,65075.5,1772283600,65389.35,66248.65,18.85,False,False,False,False,False,False,False,2026-02-28 13:00:00
957,O,64404.5,1772287200,65110.05,66268.07,17.37,False,False,False,False,False,False,False,2026-02-28 14:00:00
958,X,67086.5,1772316000,65028.35,66329.02,15.98,False,False,False,False,False,False,False,2026-02-28 22:00:00
959,O,66765.0,1772323200,65113.55,66424.55,16.01,False,False,False,False,False,False,False,2026-03-01 00:00:00
960,X,67594.5,1772330400,65248.25,66339.3,16.43,False,False,False,False,False,False,False,2026-03-01 02:00:00
961,O,66278.0,1772366400,65346.95,66255.27,16.33,False,False,False,False,False,False,False,2026-03-01 12:00:00
962,X,66914.5,1772370000,65454.1,66174.02,15.91,False,False,False,False,False,False,False,2026-03-01 13:00:00
963,O,65963.0,1772384400,65732.45,66081.88,16.21,False,False,False,False,False,False,False,2026-03-01 17:00:00
964,X,66295.5,1772388000,65982.35,65968.65,16.52,False,False,False,False,False,False,False,2026-03-01 18:00:00
965,O,65263.0,1772395200,66164.0,65900.75,16.01,False,False,False,False,False,False,False,2026-03-01 20:00:00
966,X,65635.5,1772398800,66220.0,65804.68,15.5,False,False,False,False,False,False,False,2026-03-01 21:00:00
967,O,65248.0,1772402400,66304.35,65707.2,13.38,False,False,False,False,False,False,False,2026-03-01 22:00:00
968,X,66792.0,1772420400,66274.9,65651.62,11.94,False,False,False,False,False,False,False,2026-03-02 03:00:00
969,O,65988.5,1772434800,66197.25,65655.4,10.5,False,False,False,False,False,False,False,2026-03-02 07:00:00
970,X,66290.0,1772445600,66066.8,65657.52,10.62,False,False,False,False,False,False,False,2026-03-02 10:00:00
971,O,65419.0,1772456400,65980.9,65663.93,9.95,False,False,False,False,False,False,False,2026-03-02 13:00:00
972,X,69411.0,1772467200,66230.55,65842.32,11.7,False,False,False,False,False,False,False,2026-03-02 16:00:00
973,O,68861.0,1772474400,66520.35,66126.4,13.44,False,False,False,False,False,False,False,2026-03-02 18:00:00
974,X,69366.0,1772485200,66827.4,66404.88,14.8,False,False,False,False,False,False,False,2026-03-02 21:00:00
975,O,66621.5,1772528400,66963.25,66563.62,14.26,False,False,False,False,False,False,False,2026-03-03 09:00:00
976,X,67366.5,1772539200,67136.35,66678.18,13.73,False,False,False,False,False,False,False,2026-03-03 12:00:00
977,O,66546.0,1772546400,67266.15,66785.25,13.47,False,False,False,False,False,False,False,2026-03-03 14:00:00
978,X,68596.0,1772560800,67446.55,66860.73,14.19,False,False,False,False,False,False,False,2026-03-03 18:00:00
979,O,67982.5,1772571600,67645.95,66921.6,15.12,False,False,False,False,False,False,False,2026-03-03 21:00:00
980,X,68301.5,1772578800,67847.1,66956.95,16.05,False,False,False,False,False,False,False,2026-03-03 23:00:00
981,O,67707.5,1772593200,68075.95,67028.43,16.65,False,False,False,False,False,False,False,2026-03-04 03:00:00
982,X,71494.0,1772614800,68284.25,67257.4,18.58,False,False,False,False,False,False,False,2026-03-04 09:00:00
983,O,71089.0,1772622000,68507.05,67513.7,20.52,True,False,False,False,False,False,False,2026-03-04 11:00:00
984,X,73658.0,1772647200,68936.25,67881.82,23.31,True,False,False,False,False,False,False,2026-03-04 18:00:00
985,O,72032.0,1772694000,69477.3,68220.27,26.88,True,False,False,False,False,False,False,2026-03-05 07:00:00
986,X,73357.5,1772704800,70076.4,68606.38,27.95,True,False,False,False,False,False,False,2026-03-05 10:00:00
987,O,70678.0,1772730000,70489.6,68877.88,27.52,True,True,True,False,True,True,True,2026-03-05 17:00:00
988,X,71221.5,1772740800,70752.15,69099.35,27.09,True,True,True,False,True,True,True,2026-03-05 20:00:00
989,O,70856.0,1772751600,71039.5,69342.73,29.07,True,True,True,False,True,False,False,2026-03-05 23:00:00
990,X,71223.0,1772758800,71331.65,69589.38,31.05,True,True,False,True,True,False,False,2026-03-06 01:00:00
991,O,70403.0,1772773200,71601.2,69838.57,32.55,True,True,False,True,True,True,True,2026-03-06 05:00:00
992,X,71033.5,1772780400,71555.15,69919.7,33.07,True,True,True,False,True,True,True,2026-03-06 07:00:00
993,O,67937.0,1772816400,71239.95,69873.5,32.5,True,True,True,False,True,True,True,2026-03-06 17:00:00
994,X,68264.0,1772830800,70700.55,69818.4,31.93,True,True,True,False,True,True,True,2026-03-06 21:00:00
995,O,67671.5,1772863200,70264.5,69870.9,31.89,True,False,False,False,False,False,False,2026-03-07 06:00:00
996,X,67983.0,1772881200,69727.05,69901.73,29.83,True,True,True,False,True,True,True,2026-03-07 11:00:00
997,O,67050.0,1772910000,69364.25,69926.93,28.28,True,False,False,False,False,False,False,2026-03-07 19:00:00
998,X,67361.5,1772913600,68978.25,69865.2,25.86,True,True,True,False,True,True,True,2026-03-07 20:00:00
999,O,66609.0,1772942400,68553.55,69796.52,23.81,True,True,True,False,True,True,True,2026-03-08 04:00:00
1000,X,67883.5,1772964000,68219.6,69775.62,21.11,True,True,False,True,True,True,True,2026-03-08 10:00:00
1001,O,66837.0,1772985600,67863.0,69732.1,19.9,False,False,False,False,False,False,False,2026-03-08 16:00:00
1002,X,67305.5,1772996400,67490.2,69522.68,18.69,False,False,False,False,False,False,False,2026-03-08 19:00:00
1003,O,65941.5,1773010800,67290.65,69265.3,18.31,False,False,False,False,False,False,False,2026-03-08 23:00:00
1004,X,67875.0,1773032400,67251.75,68976.15,17.15,False,False,False,False,False,False,False,2026-03-09 05:00:00
1005,O,67236.0,1773036000,67208.2,68736.35,16.54,False,False,False,False,False,False,False,2026-03-09 06:00:00
1006,X,67952.5,1773046800,67205.15,68466.1,15.82,False,False,False,False,False,False,False,2026-03-09 09:00:00
1007,O,67577.5,1773050400,67257.9,68311.07,16.2,False,False,False,False,False,False,False,2026-03-09 10:00:00
1008,X,69116.5,1773064800,67433.4,68205.82,16.07,False,False,False,False,False,False,False,2026-03-09 14:00:00
1009,O,68333.5,1773079200,67605.85,68079.7,15.73,False,False,False,False,False,False,False,2026-03-09 18:00:00
1010,X,68959.0,1773082800,67713.4,67966.5,15.4,False,False,False,False,False,False,False,2026-03-09 19:00:00
1011,O,68401.5,1773097200,67869.85,67866.43,14.55,False,False,False,False,False,False,False,2026-03-09 23:00:00
1012,X,70249.0,1773108000,68164.2,67827.2,15.16,False,False,False,False,False,False,False,2026-03-10 02:00:00
1013,O,69398.0,1773111600,68509.85,67900.25,15.4,False,False,False,False,False,False,False,2026-03-10 03:00:00
1014,X,71038.0,1773133200,68826.15,68038.95,16.99,False,False,False,False,False,False,False,2026-03-10 09:00:00
1015,O,69890.0,1773147600,69091.55,68149.88,18.59,False,False,False,False,False,False,False,2026-03-10 13:00:00
1016,X,71443.5,1773151200,69440.65,68322.9,20.51,True,True,False,True,True,False,False,2026-03-10 14:00:00
1017,O,69718.5,1773176400,69654.75,68456.32,21.28,True,True,False,True,True,True,True,2026-03-10 21:00:00
1018,X,70034.5,1773190800,69746.55,68589.98,22.82,True,True,True,False,True,True,True,2026-03-11 01:00:00
1019,O,69524.0,1773198000,69865.6,68735.73,23.95,True,True,True,False,True,True,True,2026-03-11 03:00:00
1020,X,70097.5,1773201600,69979.45,68846.43,25.26,True,True,False,True,True,True,True,2026-03-11 04:00:00
1021,O,69471.0,1773205200,70086.4,68978.12,26.46,True,True,False,True,True,False,False,2026-03-11 05:00:00
1022,X,69914.5,1773208800,70052.95,69108.57,28.15,True,True,True,False,True,False,False,2026-03-11 06:00:00
1023,O,69151.0,1773226800,70028.25,69269.05,29.08,True,True,True,False,True,True,True,2026-03-11 11:00:00
1024,X,70543.0,1773237600,69978.75,69402.45,30.85,True,True,False,True,True,True,True,2026-03-11 14:00:00
1025,O,70193.5,1773241200,70009.1,69550.32,32.61,True,True,False,True,True,False,False,2026-03-11 15:00:00
1026,X,70752.0,1773248400,69939.95,69690.3,33.19,True,True,False,True,True,False,False,2026-03-11 17:00:00
1027,O,69250.0,1773280800,69893.1,69773.93,31.76,True,True,False,True,True,True,True,2026-03-12 02:00:00
1028,X,70379.0,1773309600,69927.55,69837.05,29.64,True,True,True,False,True,True,True,2026-03-12 10:00:00
1029,O,69556.5,1773324000,69930.8,69898.2,27.52,True,True,True,False,True,False,False,2026-03-12 14:00:00
1030,X,70289.5,1773327600,69950.0,69964.73,25.06,True,True,True,False,True,False,False,2026-03-12 15:00:00
1031,O,69788.5,1773338400,69981.75,70034.07,22.94,True,True,True,False,True,False,False,2026-03-12 18:00:00
1032,X,71636.5,1773363600,70153.95,70103.45,22.79,True,True,False,True,True,False,False,2026-03-13 01:00:00
1033,O,71121.5,1773367200,70351.0,70189.62,23.05,True,True,False,True,True,False,False,2026-03-13 02:00:00
1034,X,73357.0,1773406800,70632.4,70305.57,24.66,True,False,False,False,False,False,False,2026-03-13 13:00:00
1035,O,70607.0,1773446400,70673.75,70341.43,25.39,True,True,False,True,True,True,True,2026-03-14 00:00:00
1036,X,71042.0,1773457200,70702.75,70321.35,26.13,True,True,True,False,True,True,True,2026-03-14 03:00:00
1037,O,70481.5,1773478800,70825.9,70359.5,27.37,True,True,True,False,True,True,True,2026-03-14 09:00:00
1038,X,71808.0,1773572400,70968.8,70448.18,28.4,True,True,False,True,True,True,True,2026-03-15 11:00:00
1039,O,71451.0,1773586800,71158.25,70544.52,29.44,True,True,False,True,True,False,False,2026-03-15 15:00:00
1040,X,71794.5,1773594000,71308.75,70629.38,30.21,True,True,True,False,True,False,False,2026-03-15 17:00:00
1041,O,71353.5,1773597600,71465.25,70723.5,32.76,True,True,True,False,True,False,False,2026-03-15 18:00:00
1042,X,74184.5,1773637200,71720.05,70937.0,36.79,True,False,False,False,False,False,False,2026-03-16 05:00:00
1043,O,73105.0,1773648000,71918.4,71134.7,40.82,True,True,False,True,True,False,False,2026-03-16 08:00:00
1044,X,74082.5,1773666000,71990.95,71311.68,44.85,True,True,True,False,True,False,False,2026-03-16 13:00:00
1045,O,73247.0,1773673200,72254.95,71464.35,48.88,True,True,True,False,True,False,False,2026-03-16 15:00:00
1046,X,75592.0,1773709200,72709.95,71706.35,51.54,True,False,False,False,False,False,False,2026-03-17 01:00:00
1047,O,73587.0,1773752400,73020.5,71923.2,54.2,True,True,False,True,True,False,False,2026-03-17 13:00:00
1048,X,74348.0,1773756000,73274.5,72121.65,55.44,True,True,True,False,True,False,False,2026-03-17 14:00:00
1049,O,73885.5,1773759600,73517.95,72338.1,57.68,True,True,True,False,True,False,False,2026-03-17 15:00:00
1050,X,74645.0,1773770400,73803.0,72555.88,60.03,True,True,False,True,True,False,False,2026-03-17 18:00:00
1051,O,73879.0,1773788400,74055.55,72760.4,62.62,True,True,False,True,True,False,False,2026-03-17 23:00:00
1052,X,74421.5,1773802800,74079.25,72899.65,64.58,True,True,True,False,True,False,False,2026-03-18 03:00:00
1053,O,71167.0,1773842400,73885.45,72901.93,61.55,True,True,True,False,True,True,True,2026-03-18 14:00:00
1054,X,71563.5,1773853200,73633.55,72812.25,58.52,True,True,True,False,True,True,True,2026-03-18 17:00:00
1055,O,69964.5,1773907200,73305.3,72780.12,56.42,True,False,False,False,False,False,False,2026-03-19 08:00:00
1056,X,70470.5,1773910800,72793.15,72751.55,52.83,True,False,False,False,False,False,False,2026-03-19 09:00:00
1057,O,69271.0,1773921600,72361.55,72691.02,49.88,True,False,False,False,False,False,False,2026-03-19 12:00:00
1058,X,69873.5,1773925200,71914.1,72594.3,46.93,True,True,True,False,True,True,True,2026-03-19 13:00:00
1059,O,69456.5,1773928800,71471.2,72494.57,43.98,True,True,True,False,True,False,False,2026-03-19 14:00:00
1060,X,70452.0,1773950400,71051.9,72427.45,39.57,True,True,False,True,True,False,False,2026-03-19 20:00:00
1061,O,69897.5,1773961200,70653.75,72354.65,35.16,True,True,False,True,True,False,False,2026-03-19 23:00:00
1062,X,71007.0,1773993600,70312.3,72195.77,29.99,True,True,False,True,True,False,False,2026-03-20 08:00:00
1063,O,69712.0,1774015200,70166.8,72026.12,25.05,True,True,False,True,True,True,True,2026-03-20 14:00:00
1064,X,70746.0,1774044000,70085.05,71859.3,20.0,False,False,False,False,False,False,False,2026-03-20 22:00:00
1065,O,68887.5,1774134000,69977.35,71641.32,15.99,False,False,False,False,False,False,False,2026-03-21 23:00:00
1066,X,69244.0,1774144800,69854.7,71323.93,11.98,False,False,False,False,False,False,False,2026-03-22 02:00:00
1067,O,68183.0,1774177200,69745.9,71053.73,13.71,False,False,False,False,False,False,False,2026-03-22 11:00:00
1068,X,68821.0,1774191600,69640.65,70777.38,15.45,False,False,False,False,False,False,False,2026-03-22 15:00:00
1069,O,67871.5,1774213200,69482.15,70476.68,16.8,False,False,False,False,False,False,False,2026-03-22 21:00:00
1070,X,68308.5,1774216800,69267.8,70159.85,18.15,False,False,False,False,False,False,False,2026-03-22 22:00:00
1071,O,67650.5,1774224000,69043.1,69848.43,19.09,False,False,False,False,False,False,False,2026-03-23 00:00:00
1072,X,68871.5,1774242000,68829.55,69570.93,18.91,False,False,False,False,False,False,False,2026-03-23 05:00:00
1073,O,67851.5,1774245600,68643.5,69405.15,18.72,False,False,False,False,False,False,False,2026-03-23 06:00:00
1074,X,71457.0,1774270800,68714.6,69399.82,19.81,False,False,False,False,False,False,False,2026-03-23 13:00:00
1075,O,70120.0,1774278000,68837.85,69407.6,20.9,True,True,False,True,True,False,False,2026-03-23 15:00:00
1076,X,71060.5,1774285200,69019.5,69437.1,22.75,True,True,True,False,True,False,False,2026-03-23 17:00:00
1077,O,70346.5,1774324800,69235.85,69490.88,24.37,True,True,True,False,True,False,False,2026-03-24 04:00:00
1078,X,71264.5,1774335600,69480.2,69560.43,26.19,True,True,False,True,True,False,False,2026-03-24 07:00:00
1079,O,70941.5,1774339200,69787.2,69634.68,26.99,True,True,False,True,True,False,False,2026-03-24 08:00:00
1080,X,71296.5,1774342800,70086.0,69676.9,27.82,True,True,False,True,True,False,False,2026-03-24 09:00:00
1081,O,69212.0,1774371600,70242.15,69642.62,26.4,True,True,False,True,True,True,True,2026-03-24 17:00:00
1082,X,71657.0,1774436400,70520.7,69675.12,24.49,True,True,False,True,True,True,True,2026-03-25 11:00:00
1083,O,70807.0,1774450800,70816.25,69729.88,22.27,True,True,False,True,True,False,False,2026-03-25 15:00:00
1084,X,71297.0,1774454400,70800.25,69757.43,20.06,True,True,True,False,True,False,False,2026-03-25 16:00:00
1085,O,70760.5,1774458000,70864.3,69851.07,17.67,False,False,False,False,False,False,False,2026-03-25 17:00:00
1086,X,71337.0,1774476000,70891.95,69955.73,16.36,False,False,False,False,False,False,False,2026-03-25 22:00:00
1087,O,69246.5,1774522800,70781.95,70008.9,16.94,False,False,False,False,False,False,False,2026-03-26 11:00:00
1088,X,69615.5,1774530000,70617.05,70048.62,17.08,False,False,False,False,False,False,False,2026-03-26 13:00:00
1089,O,68462.5,1774544400,70369.15,70078.18,17.94,False,False,False,False,False,False,False,2026-03-26 17:00:00
1090,X,68987.0,1774555200,70138.2,70112.1,18.8,False,False,False,False,False,False,False,2026-03-26 20:00:00
1091,O,65610.5,1774630800,69778.05,70010.1,21.29,True,False,False,False,False,False,False,2026-03-27 17:00:00
1092,X,66371.0,1774652400,69249.45,69885.07,23.58,True,False,False,False,False,False,False,2026-03-27 23:00:00
1093,O,66027.5,1774663200,68771.5,69793.88,25.86,True,False,False,False,False,False,False,2026-03-28 02:00:00
1094,X,66527.5,1774681200,68294.55,69547.4,27.83,True,True,False,True,True,False,False,2026-03-28 07:00:00
1095,O,66192.0,1774692000,67837.7,69351.0,31.3,True,True,False,True,True,False,False,2026-03-28 10:00:00
1096,X,66988.5,1774710000,67402.85,69147.4,34.38,True,True,False,True,True,False,False,2026-03-28 15:00:00
1097,O,66349.5,1774738800,67113.15,68947.55,37.46,True,True,False,True,True,False,False,2026-03-28 23:00:00
1098,X,66882.0,1774753200,66839.8,68728.43,40.54,True,True,True,False,True,False,False,2026-03-29 03:00:00
1099,O,66479.5,1774778400,66641.5,68505.32,43.55,True,True,True,False,True,False,False,2026-03-29 10:00:00
1100,X,66787.0,1774782000,66421.5,68279.85,46.62,True,True,True,False,True,False,False,2026-03-29 11:00:00
1101,O,66364.0,1774803600,66496.85,68137.45,47.92,True,True,True,False,True,True,True,2026-03-29 17:00:00
1102,X,66687.5,1774818000,66528.5,67888.98,49.22,True,True,True,False,True,True,True,2026-03-29 21:00:00
1103,O,65827.5,1774821600,66508.5,67640.0,50.3,True,True,True,False,True,True,True,2026-03-29 22:00:00
1104,X,67585.5,1774843200,66614.3,67454.43,49.32,True,True,False,True,True,True,True,2026-03-30 04:00:00
1105,O,67280.0,1774850400,66723.1,67280.4,46.71,True,True,False,True,True,False,False,2026-03-30 06:00:00
1106,X,67865.5,1774872000,66810.8,67106.82,43.53,True,True,False,True,True,False,False,2026-03-30 12:00:00
1107,O,66524.5,1774897200,66828.3,66970.73,41.28,True,True,False,True,True,True,True,2026-03-30 19:00:00
1108,X,67902.5,1774918800,66930.35,66885.07,39.24,True,True,False,True,True,True,True,2026-03-31 01:00:00
1109,O,66105.5,1774947600,66892.95,66767.23,37.66,True,True,False,True,True,True,True,2026-03-31 09:00:00
1110,X,67263.0,1774962000,66940.55,66681.02,36.96,True,True,True,False,True,True,True,2026-03-31 13:00:00
1111,O,66562.0,1774965600,66960.35,66728.6,36.26,True,True,True,False,True,False,False,2026-03-31 14:00:00
1112,X,68230.0,1774987200,67114.6,66821.55,33.55,True,True,False,True,True,False,False,2026-03-31 20:00:00
1113,O,67630.0,1775008800,67294.85,66901.68,30.85,True,True,False,True,True,False,False,2026-04-01 02:00:00
1114,X,69075.5,1775023200,67443.85,67029.07,28.49,True,True,False,True,True,False,False,2026-04-01 06:00:00
1115,O,68097.5,1775048400,67525.6,67124.35,26.01,True,True,False,True,True,False,False,2026-04-01 13:00:00
1116,X,68884.0,1775055600,67627.45,67219.12,23.54,True,True,True,False,True,False,False,2026-04-01 15:00:00
1117,O,68061.5,1775066400,67781.15,67304.73,20.5,True,True,True,False,True,False,False,2026-04-01 18:00:00
1118,X,68571.5,1775088000,67848.05,67389.2,19.52,False,False,False,False,False,False,False,2026-04-02 00:00:00
1119,O,66306.5,1775102400,67868.15,67380.55,19.72,False,False,False,False,False,False,False,2026-04-02 04:00:00
1120,X,66895.0,1775113200,67831.35,67385.95,20.49,True,True,True,False,True,True,True,2026-04-02 07:00:00
1121,O,66021.5,1775131200,67777.3,67368.82,20.63,True,True,True,False,True,True,True,2026-04-02 12:00:00
1122,X,67060.0,1775145600,67660.3,67387.45,20.51,True,True,False,True,True,True,True,2026-04-02 16:00:00
1123,O,66648.0,1775149200,67562.1,67428.48,19.93,False,False,False,False,False,False,False,2026-04-02 17:00:00
1124,X,66961.0,1775167200,67350.65,67397.25,19.35,False,False,False,False,False,False,False,2026-04-02 22:00:00
1125,O,66606.5,1775178000,67201.55,67363.57,18.82,False,False,False,False,False,False,False,2026-04-03 01:00:00
1126,X,67016.0,1775199600,67014.75,67321.1,20.15,True,True,False,True,True,False,False,2026-04-03 07:00:00
1127,O,66696.5,1775217600,66878.25,67329.7,21.48,True,True,False,True,True,False,False,2026-04-03 12:00:00
1128,X,67364.5,1775314800,66757.55,67302.8,21.54,True,True,False,True,True,False,False,2026-04-04 15:00:00
1129,O,66777.5,1775368800,66804.65,67336.4,21.6,True,True,False,True,True,False,False,2026-04-05 06:00:00
1130,X,69706.5,1775466000,67085.8,67458.57,23.48,True,False,False,False,False,False,False,2026-04-06 09:00:00
1131,O,69343.5,1775476800,67418.0,67597.65,25.43,True,True,False,True,True,False,False,2026-04-06 12:00:00
1132,X,69928.5,1775487600,67704.85,67682.57,27.58,True,False,False,False,False,False,False,2026-04-06 15:00:00
1133,O,68370.0,1775523600,67877.05,67719.57,26.74,True,True,False,True,True,True,True,2026-04-07 01:00:00
1134,X,69116.0,1775552400,68092.55,67721.6,25.9,True,True,True,False,True,True,True,2026-04-07 09:00:00
1135,O,67838.5,1775570400,68215.75,67708.65,23.89,True,True,True,False,True,True,True,2026-04-07 14:00:00
1136,X,71897.0,1775602800,68703.85,67859.3,24.76,True,False,False,False,False,False,False,2026-04-07 23:00:00
1137,O,71336.5,1775613600,69167.85,68023.05,25.62,True,False,False,False,False,False,False,2026-04-08 02:00:00
1138,X,72031.5,1775649600,69634.55,68196.05,26.58,True,False,False,False,False,False,False,2026-04-08 12:00:00
1139,O,70895.5,1775656800,70046.35,68425.5,26.81,True,True,False,True,True,True,True,2026-04-08 14:00:00
1140,X,71854.5,1775667600,70261.15,68673.48,27.19,True,True,True,False,True,True,True,2026-04-08 17:00:00
1141,O,71072.5,1775671200,70434.05,68926.02,27.56,True,True,True,False,True,False,False,2026-04-08 18:00:00
1142,X,71517.5,1775682000,70592.95,69148.9,28.87,True,True,True,False,True,False,False,2026-04-08 21:00:00
1143,O,70788.5,1775692800,70834.8,69355.93,29.67,True,True,True,False,True,True,True,2026-04-09 00:00:00
1144,X,71496.5,1775725200,71072.85,69582.7,28.65,True,True,True,False,True,True,True,2026-04-09 09:00:00
1145,O,70772.5,1775739600,71366.25,69791.0,27.6,True,True,True,False,True,False,False,2026-04-09 13:00:00
1146,X,72314.5,1775754000,71408.0,70055.93,27.24,True,True,False,True,True,False,False,2026-04-09 17:00:00
1147,O,71856.0,1775757600,71459.95,70313.9,28.71,True,True,False,True,True,False,False,2026-04-09 18:00:00
1148,X,72380.0,1775764800,71494.8,70564.68,30.24,True,True,False,True,True,False,False,2026-04-09 20:00:00
1149,O,71770.0,1775775600,71582.25,70814.3,32.42,True,True,False,True,True,False,False,2026-04-09 23:00:00
1150,X,72130.5,1775782800,71609.85,70935.5,32.06,True,True,True,False,True,False,False,2026-04-10 01:00:00
1151,O,71468.0,1775804400,71649.4,71041.73,30.96,True,True,True,False,True,True,True,2026-04-10 07:00:00
1152,X,72878.5,1775829600,71785.5,71189.23,30.71,True,True,False,True,True,True,True,2026-04-10 14:00:00
1153,O,72429.0,1775833200,71949.55,71392.18,31.13,True,True,False,True,True,False,False,2026-04-10 15:00:00
1154,X,73322.0,1775851200,72132.1,71602.48,32.03,True,True,False,True,True,False,False,2026-04-10 20:00:00
1155,O,72687.0,1775883600,72323.55,71844.9,32.92,True,True,False,True,True,False,False,2026-04-11 05:00:00
1156,X,73643.5,1775934000,72456.45,71932.23,34.15,True,True,False,True,True,False,False,2026-04-11 19:00:00
1157,O,70722.0,1776002400,72343.05,71901.5,32.72,True,True,False,True,True,True,True,2026-04-12 14:00:00
1158,X,71310.5,1776024000,72236.1,71865.45,31.3,True,True,True,False,True,True,True,2026-04-12 20:00:00
1159,O,70718.0,1776034800,72130.9,71856.57,29.91,True,True,True,False,True,False,False,2026-04-12 23:00:00
1160,X,71137.5,1776038400,72031.6,71820.73,27.63,True,True,True,False,True,False,False,2026-04-13 00:00:00
1161,O,70651.5,1776067200,71949.95,71799.68,25.45,True,True,True,False,True,False,False,2026-04-13 08:00:00
1162,X,72355.0,1776088800,71897.6,71841.55,24.22,True,True,False,True,True,False,False,2026-04-13 14:00:00
1163,O,71830.5,1776092400,71837.75,71893.65,23.19,True,True,False,True,True,False,False,2026-04-13 15:00:00
1164,X,74607.5,1776117600,71966.3,72049.2,24.1,True,False,False,False,False,False,False,2026-04-13 22:00:00
1165,O,74134.5,1776124800,72111.05,72217.3,25.74,True,True,False,True,True,False,False,2026-04-14 00:00:00
1166,X,74719.5,1776153600,72218.65,72337.55,26.52,True,False,False,False,False,False,False,2026-04-14 08:00:00
1167,O,74316.5,1776160800,72578.1,72460.57,27.3,True,True,False,True,True,False,False,2026-04-14 10:00:00
1168,X,75479.0,1776171600,72994.95,72615.52,28.09,True,False,False,False,False,False,False,2026-04-14 13:00:00
1169,O,74056.5,1776189600,73328.8,72729.85,28.38,True,True,False,True,True,True,True,2026-04-14 18:00:00
1170,X,74527.0,1776211200,73667.75,72849.68,28.33,True,True,True,False,True,True,True,2026-04-15 00:00:00
1171,O,73712.0,1776236400,73973.8,72961.88,30.75,True,True,True,False,True,True,True,2026-04-15 07:00:00
1172,X,74235.5,1776254400,74161.85,73029.73,33.17,True,True,True,False,True,True,True,2026-04-15 12:00:00
1173,O,73804.5,1776265200,74359.25,73098.5,35.59,True,True,True,False,True,False,False,2026-04-15 15:00:00
1174,X,74944.0,1776279600,74392.9,73179.6,38.65,True,True,False,True,True,False,False,2026-04-15 19:00:00
1175,O,73762.5,1776344400,74355.7,73233.38,41.51,True,True,False,True,True,False,False,2026-04-16 13:00:00
1176,X,74666.0,1776351600,74350.35,73284.5,43.35,True,True,True,False,True,False,False,2026-04-16 15:00:00
1177,O,74148.5,1776355200,74333.55,73455.82,45.19,True,True,True,False,True,False,False,2026-04-16 16:00:00
1178,X,75313.0,1776366000,74316.95,73655.95,45.69,True,True,False,True,True,False,False,2026-04-16 19:00:00
1179,O,74589.5,1776394800,74370.25,73849.52,46.18,True,True,False,True,True,False,False,2026-04-17 03:00:00
1180,X,75749.5,1776412800,74492.5,74080.12,46.95,True,True,False,True,True,False,False,2026-04-17 08:00:00
1181,O,75229.5,1776420000,74644.25,74309.02,47.72,True,True,False,True,True,False,False,2026-04-17 10:00:00
1182,X,77835.0,1776434400,75004.2,74583.02,49.1,True,False,False,False,False,False,False,2026-04-17 14:00:00
1183,O,74975.0,1776589200,75121.25,74740.25,50.41,True,True,False,True,True,True,True,2026-04-19 09:00:00
1184,X,75877.5,1776603600,75214.6,74803.75,51.72,True,True,True,False,True,True,True,2026-04-19 13:00:00
1185,O,73752.0,1776639600,75213.55,74784.62,51.3,True,True,True,False,True,True,True,2026-04-19 23:00:00
1186,X,75668.5,1776697200,75313.8,74832.07,50.89,True,True,True,False,True,True,True,2026-04-20 15:00:00
1187,O,75299.5,1776700800,75428.9,74881.23,50.47,True,True,True,False,True,False,False,2026-04-20 16:00:00
1188,X,76379.0,1776708000,75535.5,74926.23,50.04,True,True,False,True,True,False,False,2026-04-20 18:00:00
1189,O,75540.0,1776736800,75630.55,75000.4,49.71,True,True,False,True,True,False,False,2026-04-21 02:00:00
1190,X,76702.0,1776765600,75725.8,75109.15,49.64,True,True,False,True,True,False,False,2026-04-21 10:00:00
1191,O,74988.0,1776798000,75701.65,75172.95,48.5,True,True,False,True,True,True,True,2026-04-21 19:00:00
1192,X,79234.0,1776870000,75841.55,75422.88,48.49,True,False,False,False,False,False,False,2026-04-22 15:00:00
1193,O,77704.5,1776913200,76114.5,75617.88,48.49,True,True,False,True,True,False,False,2026-04-23 03:00:00
