2026-09-26,09:53:00,83963.5,83964.0,83963.5,83963.5,515.0
2026-09-26,09:54:00,83964.0,83978.5,83963.5,83978.5,2193.0
2026-09-26,09:55:00,83978.0,83979.0,83954.5,83954.5,1228.0
2026-09-26,09:56:00,83954.5,83955.0,83954.5,83955.0,763.0
2026-09-26,09:57:00,83954.5,83955.0,83950.0,83950.0,1710.0
2026-09-26,09:58:00,83950.0,83955.0,83943.0,83954.5,1982.0
2026-09-26,09:59:00,83954.5,83978.5,83954.5,83978.5,1897.0
2026-09-26,10:00:00,83978.0,83989.5,83978.0,83989.5,2932.0
2026-09-26,10:01:00,83989.5,83997.5,83989.0,83997.5,3423.0
2026-09-26,10:02:00,83997.5,84031.5,83997.0,84031.5,13449.0
2026-09-26,10:03:00,84031.5,84046.0,84012.5,84012.5,11913.0
2026-09-26,10:04:00,84012.5,84037.0,84012.5,84036.5,2056.0
2026-09-26,10:05:00,84036.5,84044.0,84036.5,84043.5,2751.0
2026-09-26,10:06:00,84044.0,84058.0,84044.0,84054.0,11549.0
2026-09-26,10:07:00,84054.5,84054.5,84054.0,84054.5,1524.0
2026-09-26,10:08:00,84054.5,84054.5,84054.0,84054.0,2599.0
2026-09-26,10:09:00,84054.5,84071.5,84054.0,84071.5,8209.0
2026-09-26,10:10:00,84071.0,84075.5,84071.0,84075.5,4040.0
2026-09-26,10:11:00,84075.5,84081.5,84075.0,84081.5,3415.0
2026-09-26,10:12:00,84081.5,84081.5,84081.0,84081.0,2356.0
2026-09-26,10:13:00,84081.0,84081.5,84079.0,84079.0,2112.0
2026-09-26,10:14:00,84079.0,84079.5,84067.5,84072.0,5288.0
2026-09-26,10:15:00,84067.5,84068.0,84067.5,84068.0,2959.0
2026-09-26,10:16:00,84067.5,84092.0,84067.5,84092.0,3362.0
2026-09-26,10:17:00,84092.0,84113.5,84091.5,84113.0,13639.0
2026-09-26,10:18:00,84113.5,84113.5,84112.5,84113.0,2520.0
2026-09-26,10:19:00,84113.0,84113.0,84112.0,84112.5,4046.0
2026-09-26,10:20:00,84112.0,84112.5,84111.5,84111.5,2320.0
2026-09-26,10:21:00,84112.0,84140.5,84112.0,84140.5,8209.0
2026-09-26,10:22:00,84140.5,84148.5,84069.0,84070.0,17698.0
2026-09-26,10:23:00,84069.5,84120.5,84069.5,84120.5,10534.0
2026-09-26,10:24:00,84120.5,84120.5,84101.5,84101.5,6493.0
2026-09-26,10:25:00,84100.5,84100.5,84100.0,84100.0,2797.0
2026-09-26,10:26:00,84100.5,84115.5,84100.0,84115.5,2283.0
2026-09-26,10:27:00,84115.5,84115.5,84085.0,84085.0,3513.0
2026-09-26,10:28:00,84085.0,84086.0,84085.0,84085.5,6937.0
2026-09-26,10:29:00,84085.0,84104.5,84085.0,84104.5,2533.0
