trade_number,entry_type,exit_type,entry_datetime,exit_datetime,direction,entry_price,exit_price,size_qty,actual_quantity,size_value,lot_notional_usd,gross_pnl,net_pnl,net_pnl_inr,net_pnl_pct,favorable_excursion,favorable_excursion_pct,adverse_excursion,adverse_excursion_pct,cumulative_pnl,cumulative_pnl_inr,cumulative_pnl_pct,margin_required,taker_fees_usd,slippage_usd,slippage_applied,funding_usd,insurance_usd,tax_usd,total_charges_usd,stop_loss
190,SELL,ST_FLIP_GREEN,2025-12-25T22:00:00,2025-12-26T02:00:00,short,87198,87998,2,0,174.4,100.0,-1.6,-201.71,-16943.64,-0.2,0,0.0,800,0.92,-37797.7,-3175006.8,-37.8,17.44,0.1,200,100.0,0.01,0,0.0,200.11,87598
191,BUY,ST_FLIP_RED,2025-12-26T02:00:00,2025-12-26T14:00:00,long,87998,87998,2,0,176.0,100.0,0.0,-200.11,-16809.24,-0.2,0,0.0,0,0.0,-37997.81,-3191816.04,-38.0,17.6,0.1,200,100.0,0.01,0,0.0,200.11,87598
192,SELL,ST_FLIP_GREEN,2025-12-26T14:00:00,2025-12-29T00:00:00,short,87998,87998,2,0,176.0,100.0,0.0,-200.11,-16809.24,-0.2,0,0.0,0,0.0,-38197.92,-3208625.28,-38.2,17.6,0.1,200,100.0,0.01,0,0.0,200.11,88398
193,BUY,ST_FLIP_RED,2025-12-29T00:00:00,2025-12-29T08:00:00,long,87998,88998,2,0,176.0,100.0,2.0,-198.11,-16641.24,-0.2,1000,1.14,0,0.0,-38396.03,-3225266.52,-38.4,17.6,0.1,200,100.0,0.01,0,0.0,200.11,87598
194,SELL,ST_FLIP_GREEN,2025-12-29T08:00:00,2025-12-30T14:00:00,short,88998,88398,2,0,178.0,100.0,1.2,-198.91,-16708.44,-0.2,600,0.67,0,0.0,-38594.94,-3241974.96,-38.59,17.8,0.1,200,100.0,0.01,0,0.0,200.11,89398
195,SELL,ST_FLIP_GREEN,2025-12-31T14:00:00,2026-01-01T22:00:00,short,87798,88798,2,0,175.6,100.0,-2.0,-202.11,-16977.24,-0.2,0,0.0,1000,1.14,-38797.05,-3258952.2,-38.8,17.56,0.1,200,100.0,0.01,0,0.0,200.11,88198
196,SELL,ST_FLIP_GREEN,2026-01-06T16:00:00,2026-01-06T20:00:00,short,93198,92398,2,0,186.4,100.0,1.6,-198.51,-16674.84,-0.2,800,0.86,0,0.0,-38995.56,-3275627.04,-39.0,18.64,0.1,200,100.0,0.01,0,0.0,200.11,93598
197,BUY,ST_FLIP_RED,2026-01-06T20:00:00,2026-01-07T00:00:00,long,92398,92598,2,0,184.8,100.0,0.4,-199.71,-16775.64,-0.2,200,0.22,0,0.0,-39195.27,-3292402.68,-39.2,18.48,0.1,200,100.0,0.01,0,0.0,200.11,91998
198,SELL,ST_FLIP_GREEN,2026-01-07T00:00:00,2026-01-08T16:00:00,short,92598,90998,2,0,185.2,100.0,3.2,-196.91,-16540.44,-0.2,1600,1.73,0,0.0,-39392.18,-3308943.12,-39.39,18.52,0.1,200,100.0,0.01,0,0.0,200.11,92998
199,BUY,ST_FLIP_RED,2026-01-08T16:00:00,2026-01-09T18:00:00,long,90998,90198,2,0,182.0,100.0,-1.6,-201.71,-16943.64,-0.2,0,0.0,800,0.88,-39593.89,-3325886.76,-39.59,18.2,0.1,200,100.0,0.01,0,0.0,200.11,90598
