trade_number,entry_type,exit_type,entry_datetime,exit_datetime,direction,entry_price,exit_price,size_qty,actual_quantity,size_value,lot_notional_usd,gross_pnl,net_pnl,net_pnl_inr,net_pnl_pct,favorable_excursion,favorable_excursion_pct,adverse_excursion,adverse_excursion_pct,cumulative_pnl,cumulative_pnl_inr,cumulative_pnl_pct,margin_required,taker_fees_usd,slippage_usd,slippage_applied,funding_usd,insurance_usd,tax_usd,total_charges_usd,stop_loss
24,BUY_A,ST_FLIP_RED,2025-07-10T20:00:00,2025-07-10T22:00:00,long,2844.85,2959.85,100,0.1,284.49,100.0,11.5,1.39,116.76,0.0,115,4.04,0,0.0,-205.14,-17231.76,-0.21,28.45,0.1,10,5.0,0.01,0,0.0,10.11,2834.85
25,SELL_B,ST_FLIP_GREEN,2025-07-10T22:00:00,2025-07-11T02:00:00,short,2959.85,2964.85,100,0.1,295.99,100.0,-0.5,-10.61,-891.24,-0.01,0,0.0,5,0.17,-215.75,-18123.0,-0.22,29.6,0.1,10,5.0,0.01,0,0.0,10.11,2969.85
26,BUY_A,ST_FLIP_RED,2025-07-11T04:00:00,2025-07-11T06:00:00,long,2979.85,2984.85,100,0.1,297.99,100.0,0.5,-9.61,-807.24,-0.01,5,0.17,0,0.0,-225.36,-18930.24,-0.23,29.8,0.1,10,5.0,0.01,0,0.0,10.11,2969.85
27,SELL_B,ST_FLIP_GREEN,2025-07-11T06:00:00,2025-07-11T08:00:00,short,2984.85,2979.85,100,0.1,298.49,100.0,0.5,-9.61,-807.24,-0.01,5,0.17,0,0.0,-234.97,-19737.48,-0.23,29.85,0.1,10,5.0,0.01,0,0.0,10.11,2994.85
28,BUY_A,ST_FLIP_RED,2025-07-11T08:00:00,2025-07-11T10:00:00,long,2989.85,3004.85,100,0.1,298.99,100.0,1.5,-8.61,-723.24,-0.01,15,0.5,0,0.0,-243.58,-20460.72,-0.24,29.9,0.1,10,5.0,0.01,0,0.0,10.11,2979.85
29,SELL_A,ST_FLIP_GREEN,2025-07-11T10:00:00,2025-07-11T12:00:00,short,3004.85,2994.85,100,0.1,300.49,100.0,1.0,-9.11,-765.24,-0.01,10,0.33,0,0.0,-252.69,-21225.96,-0.25,30.05,0.1,10,5.0,0.01,0,0.0,10.11,3014.85
30,BUY_A,ST_FLIP_RED,2025-07-11T12:00:00,2025-07-11T14:00:00,long,2999.85,2989.85,100,0.1,299.99,100.0,-1.0,-11.11,-933.24,-0.01,0,0.0,10,0.33,-263.8,-22159.2,-0.26,30.0,0.1,10,5.0,0.01,0,0.0,10.11,2989.85
31,SELL_A,ST_FLIP_GREEN,2025-07-11T14:00:00,2025-07-11T16:00:00,short,2989.85,2964.85,100,0.1,298.99,100.0,2.5,-7.61,-639.24,-0.01,25,0.84,0,0.0,-271.41,-22798.44,-0.27,29.9,0.1,10,5.0,0.01,0,0.0,10.11,2999.85
32,BUY_A,ST_FLIP_RED,2025-07-11T16:00:00,2025-07-11T20:00:00,long,2964.85,2989.85,100,0.1,296.49,100.0,2.5,-7.61,-639.24,-0.01,25,0.84,0,0.0,-279.02,-23437.68,-0.28,29.65,0.1,10,5.0,0.01,0,0.0,10.11,2954.85
33,SELL_A,ST_FLIP_GREEN,2025-07-11T20:00:00,2025-07-12T08:00:00,short,2984.85,2969.85,100,0.1,298.49,100.0,1.5,-8.61,-723.24,-0.01,15,0.5,0,0.0,-287.63,-24160.92,-0.29,29.85,0.1,10,5.0,0.01,0,0.0,10.11,2994.85
